Date,Day,Lane,Date_Time,Time,Minimum,Mean,Maximum,Lane_Pts_num,Oberserved_percent
3/8/23,Wednesday,Lane1,3/8/23 3:50,3:50:00,30.28,30.28,30.28,317,38.2
3/8/23,Wednesday,Lane1,3/8/23 3:55,3:55:00,30.4,30.4,30.4,318,38.4
3/8/23,Wednesday,Lane1,3/8/23 4:00,4:00:00,30.5,30.5,30.5,318,38.4
3/8/23,Wednesday,Lane1,3/8/23 4:05,4:05:00,30.48,30.48,30.48,318,38.7
3/8/23,Wednesday,Lane1,3/8/23 4:10,4:10:00,30.08,30.08,30.08,317,38.8
3/8/23,Wednesday,Lane1,3/8/23 4:15,4:15:00,30.02,30.02,30.02,318,39.3
3/8/23,Wednesday,Lane1,3/8/23 4:20,4:20:00,30,30,30,317,38.8
3/8/23,Wednesday,Lane1,3/8/23 4:25,4:25:00,29.85,29.85,29.85,316,38.6
3/8/23,Wednesday,Lane1,3/8/23 4:30,4:30:00,29.95,29.95,29.95,317,38.5
3/8/23,Wednesday,Lane1,3/8/23 4:35,4:35:00,30.07,30.07,30.07,318,39
3/8/23,Wednesday,Lane1,3/8/23 4:40,4:40:00,29.98,29.98,29.98,317,38.5
3/8/23,Wednesday,Lane1,3/8/23 4:45,4:45:00,30.02,30.02,30.02,316,38
3/8/23,Wednesday,Lane1,3/8/23 4:50,4:50:00,29.9,29.9,29.9,317,38.8
3/8/23,Wednesday,Lane1,3/8/23 4:55,4:55:00,30.1,30.1,30.1,319,38.9
3/8/23,Wednesday,Lane1,3/8/23 5:00,5:00:00,29.85,29.85,29.85,317,37.5
3/8/23,Wednesday,Lane1,3/8/23 5:05,5:05:00,29.8,29.8,29.8,317,38.8
3/8/23,Wednesday,Lane1,3/8/23 5:10,5:10:00,29.68,29.68,29.68,317,38.5
3/8/23,Wednesday,Lane1,3/8/23 5:15,5:15:00,29.68,29.68,29.68,317,38.8
3/8/23,Wednesday,Lane1,3/8/23 5:20,5:20:00,29.7,29.7,29.7,317,38.5
3/8/23,Wednesday,Lane1,3/8/23 5:25,5:25:00,29.87,29.87,29.87,317,38.8
3/8/23,Wednesday,Lane1,3/8/23 5:30,5:30:00,30.42,30.42,30.42,317,38.8
3/8/23,Wednesday,Lane1,3/8/23 5:35,5:35:00,31.25,31.25,31.25,318,39
3/8/23,Wednesday,Lane1,3/8/23 5:40,5:40:00,31.18,31.18,31.18,319,38.6
3/8/23,Wednesday,Lane1,3/8/23 5:45,5:45:00,31.13,31.13,31.13,318,38.4
3/8/23,Wednesday,Lane1,3/8/23 5:50,5:50:00,31.23,31.23,31.23,317,38.2
3/8/23,Wednesday,Lane1,3/8/23 5:55,5:55:00,31.83,31.83,31.83,320,39.1
3/8/23,Wednesday,Lane1,3/8/23 6:00,6:00:00,32.22,32.22,32.22,320,38.1
3/8/23,Wednesday,Lane1,3/8/23 6:05,6:05:00,32.6,32.6,32.6,318,38.1
3/8/23,Wednesday,Lane1,3/8/23 6:10,6:10:00,32.8,32.8,32.8,320,38.8
3/8/23,Wednesday,Lane1,3/8/23 6:15,6:15:00,33.08,33.08,33.08,320,38.8
3/8/23,Wednesday,Lane1,3/8/23 6:20,6:20:00,33.15,33.15,33.15,320,39.4
3/8/23,Wednesday,Lane1,3/8/23 6:25,6:25:00,33.52,33.52,33.52,318,39
3/8/23,Wednesday,Lane1,3/8/23 6:30,6:30:00,33.87,33.87,33.87,319,39.2
3/8/23,Wednesday,Lane1,3/8/23 6:35,6:35:00,34.12,34.12,34.12,321,38.3
3/8/23,Wednesday,Lane1,3/8/23 6:40,6:40:00,34.52,34.52,34.52,320,39.4
3/8/23,Wednesday,Lane1,3/8/23 6:45,6:45:00,34.92,34.92,34.92,321,39.6
3/8/23,Wednesday,Lane1,3/8/23 6:50,6:50:00,35.72,35.72,35.72,323,38.1
3/8/23,Wednesday,Lane1,3/8/23 6:55,6:55:00,36.67,36.67,36.67,323,39.9
3/8/23,Wednesday,Lane1,3/8/23 7:00,7:00:00,37.15,37.15,37.15,324,39.8
3/8/23,Wednesday,Lane1,3/8/23 7:05,7:05:00,38.08,38.08,38.08,325,38.5
3/8/23,Wednesday,Lane1,3/8/23 7:10,7:10:00,38.45,38.45,38.45,324,38.9
3/8/23,Wednesday,Lane1,3/8/23 7:15,7:15:00,38.65,38.65,38.65,324,38
3/8/23,Wednesday,Lane1,3/8/23 7:20,7:20:00,39.82,39.82,39.82,325,39.1
3/8/23,Wednesday,Lane1,3/8/23 7:25,7:25:00,40.37,40.37,40.37,327,39.8
3/8/23,Wednesday,Lane1,3/8/23 7:30,7:30:00,40.97,40.97,40.97,326,39.6
3/8/23,Wednesday,Lane1,3/8/23 7:35,7:35:00,41.5,41.5,41.5,327,38.5
3/8/23,Wednesday,Lane1,3/8/23 7:40,7:40:00,41.62,41.62,41.62,327,37.9
3/8/23,Wednesday,Lane1,3/8/23 7:45,7:45:00,41.73,41.73,41.73,327,38.5
3/8/23,Wednesday,Lane1,3/8/23 7:50,7:50:00,41.02,41.02,41.02,327,39.8
3/8/23,Wednesday,Lane1,3/8/23 7:55,7:55:00,41.05,41.05,41.05,327,39.8
3/8/23,Wednesday,Lane1,3/8/23 8:00,8:00:00,41.15,41.15,41.15,326,39.9
3/8/23,Wednesday,Lane1,3/8/23 8:05,8:05:00,41.42,41.42,41.42,328,40.2
3/8/23,Wednesday,Lane1,3/8/23 8:10,8:10:00,42.1,42.1,42.1,329,40.1
3/8/23,Wednesday,Lane1,3/8/23 8:15,8:15:00,41.88,41.88,41.88,325,39.7
3/8/23,Wednesday,Lane1,3/8/23 8:20,8:20:00,41.43,41.43,41.43,328,40.2
3/8/23,Wednesday,Lane1,3/8/23 8:25,8:25:00,40.77,40.77,40.77,326,40.5
3/8/23,Wednesday,Lane1,3/8/23 8:30,8:30:00,40.82,40.82,40.82,326,39
3/8/23,Wednesday,Lane1,3/8/23 8:35,8:35:00,40.62,40.62,40.62,325,38.8
3/8/23,Wednesday,Lane1,3/8/23 8:40,8:40:00,39.42,39.42,39.42,324,39.5
3/8/23,Wednesday,Lane1,3/8/23 8:45,8:45:00,39.63,39.63,39.63,326,39.9
3/8/23,Wednesday,Lane1,3/8/23 8:50,8:50:00,40.35,40.35,40.35,326,39.3
3/8/23,Wednesday,Lane1,3/8/23 8:55,8:55:00,39.13,39.13,39.13,325,38.8
3/8/23,Wednesday,Lane1,3/8/23 9:00,9:00:00,38.3,38.3,38.3,324,37.3
3/8/23,Wednesday,Lane1,3/8/23 9:05,9:05:00,38.9,38.9,38.9,323,37.8
3/8/23,Wednesday,Lane1,3/8/23 9:10,9:10:00,38.45,38.45,38.45,325,37.5
3/8/23,Wednesday,Lane1,3/8/23 9:15,9:15:00,37.67,37.67,37.67,325,37.5
3/8/23,Wednesday,Lane1,3/8/23 9:20,9:20:00,37.82,37.82,37.82,325,37.8
3/8/23,Wednesday,Lane1,3/8/23 9:25,9:25:00,37.82,37.82,37.82,325,37.2
3/8/23,Wednesday,Lane1,3/8/23 9:30,9:30:00,37.8,37.8,37.8,323,38.1
3/8/23,Wednesday,Lane1,3/8/23 9:35,9:35:00,37.72,37.72,37.72,324,37.3
3/8/23,Wednesday,Lane1,3/8/23 9:40,9:40:00,38.13,38.13,38.13,324,37.3
3/8/23,Wednesday,Lane1,3/8/23 9:45,9:45:00,37.12,37.12,37.12,324,37.3
3/8/23,Wednesday,Lane1,3/8/23 9:50,9:50:00,38.05,38.05,38.05,323,38.1
3/8/23,Wednesday,Lane1,3/8/23 9:55,9:55:00,37.47,37.47,37.47,324,38.3
3/8/23,Wednesday,Lane1,3/8/23 10:00,10:00:00,37.73,37.73,37.73,324,38
3/8/23,Wednesday,Lane1,3/8/23 10:05,10:05:00,37.73,37.73,37.73,325,37.8
3/8/23,Wednesday,Lane1,3/8/23 10:10,10:10:00,37.63,37.63,37.63,325,38.2
3/8/23,Wednesday,Lane1,3/8/23 10:15,10:15:00,37.53,37.53,37.53,324,38.3
3/8/23,Wednesday,Lane1,3/8/23 10:20,10:20:00,37.87,37.87,37.87,323,37.8
3/8/23,Wednesday,Lane1,3/8/23 10:25,10:25:00,38.08,38.08,38.08,324,38
3/8/23,Wednesday,Lane1,3/8/23 10:30,10:30:00,37.98,37.98,37.98,325,39.1
3/8/23,Wednesday,Lane1,3/8/23 10:35,10:35:00,37.4,37.4,37.4,324,37.7
3/8/23,Wednesday,Lane1,3/8/23 10:40,10:40:00,37.63,37.63,37.63,324,37
3/8/23,Wednesday,Lane1,3/8/23 10:45,10:45:00,37.1,37.1,37.1,323,38.4
3/8/23,Wednesday,Lane1,3/8/23 10:50,10:50:00,36.85,36.85,36.85,324,38.6
3/8/23,Wednesday,Lane1,3/8/23 10:55,10:55:00,36.78,36.78,36.78,324,38.6
3/8/23,Wednesday,Lane1,3/8/23 11:00,11:00:00,36.3,36.3,36.3,323,38.7
3/8/23,Wednesday,Lane1,3/8/23 11:05,11:05:00,36.15,36.15,36.15,323,39
3/8/23,Wednesday,Lane1,3/8/23 11:10,11:10:00,35.93,35.93,35.93,324,39.2
3/8/23,Wednesday,Lane1,3/8/23 11:15,11:15:00,35.62,35.62,35.62,324,38.9
3/8/23,Wednesday,Lane1,3/8/23 11:20,11:20:00,35.53,35.53,35.53,323,39.6
3/8/23,Wednesday,Lane1,3/8/23 11:25,11:25:00,35.6,35.6,35.6,324,39.8
3/8/23,Wednesday,Lane1,3/8/23 11:30,11:30:00,35.98,35.98,35.98,324,39.8
3/8/23,Wednesday,Lane1,3/8/23 11:35,11:35:00,35.82,35.82,35.82,324,39.5
3/8/23,Wednesday,Lane1,3/8/23 11:40,11:40:00,35.33,35.33,35.33,323,39
3/8/23,Wednesday,Lane1,3/8/23 11:45,11:45:00,35.32,35.32,35.32,321,38.9
3/8/23,Wednesday,Lane1,3/8/23 11:50,11:50:00,35.72,35.72,35.72,324,39.2
3/8/23,Wednesday,Lane1,3/8/23 11:55,11:55:00,35.87,35.87,35.87,324,39.5
3/8/23,Wednesday,Lane1,3/8/23 12:00,12:00:00,35.87,35.87,35.87,324,39.2
3/8/23,Wednesday,Lane1,3/8/23 12:05,12:05:00,35.85,35.85,35.85,324,39.8
3/8/23,Wednesday,Lane1,3/8/23 12:10,12:10:00,36.35,36.35,36.35,323,39.6
3/8/23,Wednesday,Lane1,3/8/23 12:15,12:15:00,35.78,35.78,35.78,322,39.1
3/8/23,Wednesday,Lane1,3/8/23 12:20,12:20:00,35.73,35.73,35.73,323,39.3
3/8/23,Wednesday,Lane1,3/8/23 12:25,12:25:00,35.47,35.47,35.47,323,39.3
3/8/23,Wednesday,Lane1,3/8/23 12:30,12:30:00,34.78,34.78,34.78,321,39.6
3/8/23,Wednesday,Lane1,3/8/23 12:35,12:35:00,34.4,34.4,34.4,321,38.6
3/8/23,Wednesday,Lane1,3/8/23 12:40,12:40:00,34.15,34.15,34.15,320,38.4
3/8/23,Wednesday,Lane1,3/8/23 12:45,12:45:00,34.07,34.07,34.07,321,38.9
3/8/23,Wednesday,Lane1,3/8/23 12:50,12:50:00,34.3,34.3,34.3,320,38.8
3/8/23,Wednesday,Lane1,3/8/23 12:55,12:55:00,34.22,34.22,34.22,321,39.3
3/8/23,Wednesday,Lane1,3/8/23 13:00,13:00:00,34.02,34.02,34.02,321,39.6
3/8/23,Wednesday,Lane1,3/8/23 13:05,13:05:00,33.83,33.83,33.83,320,39.7
3/8/23,Wednesday,Lane1,3/8/23 13:10,13:10:00,34.4,34.4,34.4,321,38.3
3/8/23,Wednesday,Lane1,3/8/23 13:15,13:15:00,34.93,34.93,34.93,322,39.4
3/8/23,Wednesday,Lane1,3/8/23 13:20,13:20:00,35.22,35.22,35.22,322,39.4
3/8/23,Wednesday,Lane1,3/8/23 13:25,13:25:00,34.93,34.93,34.93,321,38.9
3/8/23,Wednesday,Lane1,3/8/23 13:30,13:30:00,34.88,34.88,34.88,321,38.9
3/8/23,Wednesday,Lane1,3/8/23 13:35,13:35:00,34.88,34.88,34.88,321,38.9
3/8/23,Wednesday,Lane1,3/8/23 13:40,13:40:00,34.97,34.97,34.97,321,38.9
3/8/23,Wednesday,Lane1,3/8/23 13:45,13:45:00,35.85,35.85,35.85,324,38.3
3/8/23,Wednesday,Lane1,3/8/23 13:50,13:50:00,36.5,36.5,36.5,324,39.5
3/8/23,Wednesday,Lane1,3/8/23 13:55,13:55:00,36.57,36.57,36.57,324,39.2
3/8/23,Wednesday,Lane1,3/8/23 14:00,14:00:00,37.32,37.32,37.32,323,38.1
3/8/23,Wednesday,Lane1,3/8/23 14:05,14:05:00,38.45,38.45,38.45,323,37.5
3/8/23,Wednesday,Lane1,3/8/23 14:10,14:10:00,38.97,38.97,38.97,324,39.2
3/8/23,Wednesday,Lane1,3/8/23 14:15,14:15:00,40.2,40.2,40.2,327,38.5
3/8/23,Wednesday,Lane1,3/8/23 14:20,14:20:00,41.25,41.25,41.25,328,38.4
3/8/23,Wednesday,Lane1,3/8/23 14:25,14:25:00,43.08,43.08,43.08,329,38.9
3/8/23,Wednesday,Lane1,3/8/23 14:30,14:30:00,44.92,44.92,44.92,328,41.5
3/8/23,Wednesday,Lane1,3/8/23 14:35,14:35:00,45.97,45.97,45.97,331,38.7
3/8/23,Wednesday,Lane1,3/8/23 14:40,14:40:00,46.67,46.67,46.67,331,38.4
3/8/23,Wednesday,Lane1,3/8/23 14:45,14:45:00,47.65,47.65,47.65,332,37.7
3/8/23,Wednesday,Lane1,3/8/23 14:50,14:50:00,47.92,47.92,47.92,331,37.5
3/8/23,Wednesday,Lane1,3/8/23 14:55,14:55:00,48.05,48.05,48.05,332,39.2
3/8/23,Wednesday,Lane1,3/8/23 15:00,15:00:00,47.52,47.52,47.52,332,38.6
3/8/23,Wednesday,Lane1,3/8/23 15:05,15:05:00,49.08,49.08,49.08,333,37.2
3/8/23,Wednesday,Lane1,3/8/23 15:10,15:10:00,51.1,51.1,51.1,334,40.4
3/8/23,Wednesday,Lane1,3/8/23 15:15,15:15:00,50.53,50.53,50.53,334,40.1
3/8/23,Wednesday,Lane1,3/8/23 15:20,15:20:00,49.93,49.93,49.93,333,39.6
3/8/23,Wednesday,Lane1,3/8/23 15:25,15:25:00,53.03,53.03,53.03,335,40.3
3/8/23,Wednesday,Lane1,3/8/23 15:30,15:30:00,52.02,52.02,52.02,336,40.2
3/8/23,Wednesday,Lane1,3/8/23 15:35,15:35:00,52.65,52.65,52.65,334,40.1
3/8/23,Wednesday,Lane1,3/8/23 15:40,15:40:00,52.77,52.77,52.77,337,39.8
3/8/23,Wednesday,Lane1,3/8/23 15:45,15:45:00,52.07,52.07,52.07,336,40.5
3/8/23,Wednesday,Lane1,3/8/23 15:50,15:50:00,54.02,54.02,54.02,337,39.8
3/8/23,Wednesday,Lane1,3/8/23 15:55,15:55:00,53.82,53.82,53.82,336,38.7
3/8/23,Wednesday,Lane1,3/8/23 16:00,16:00:00,53.6,53.6,53.6,337,38.9
3/8/23,Wednesday,Lane1,3/8/23 16:05,16:05:00,53.5,53.5,53.5,336,39.6
3/8/23,Wednesday,Lane1,3/8/23 16:10,16:10:00,53.53,53.53,53.53,337,39.5
3/8/23,Wednesday,Lane1,3/8/23 16:15,16:15:00,53.43,53.43,53.43,337,38.9
3/8/23,Wednesday,Lane1,3/8/23 16:20,16:20:00,53.47,53.47,53.47,336,39.3
3/8/23,Wednesday,Lane1,3/8/23 16:25,16:25:00,54.57,54.57,54.57,337,38
3/8/23,Wednesday,Lane1,3/8/23 16:30,16:30:00,54.72,54.72,54.72,337,37.7
3/8/23,Wednesday,Lane1,3/8/23 16:35,16:35:00,52.77,52.77,52.77,339,37.2
3/8/23,Wednesday,Lane1,3/8/23 16:40,16:40:00,51.75,51.75,51.75,338,39.3
3/8/23,Wednesday,Lane1,3/8/23 16:45,16:45:00,55.42,55.42,55.42,339,38.1
3/8/23,Wednesday,Lane1,3/8/23 16:50,16:50:00,55.05,55.05,55.05,339,38.9
3/8/23,Wednesday,Lane1,3/8/23 16:55,16:55:00,55.13,55.13,55.13,339,38.9
3/8/23,Wednesday,Lane1,3/8/23 17:00,17:00:00,56.53,56.53,56.53,340,38.5
3/8/23,Wednesday,Lane1,3/8/23 17:05,17:05:00,56.92,56.92,56.92,339,39.8
3/8/23,Wednesday,Lane1,3/8/23 17:10,17:10:00,57.07,57.07,57.07,340,38.8
3/8/23,Wednesday,Lane1,3/8/23 17:15,17:15:00,56.78,56.78,56.78,339,38.3
3/8/23,Wednesday,Lane1,3/8/23 17:20,17:20:00,58.78,58.78,58.78,340,37.9
3/8/23,Wednesday,Lane1,3/8/23 17:25,17:25:00,57.68,57.68,57.68,339,38.1
3/8/23,Wednesday,Lane1,3/8/23 17:30,17:30:00,56.42,56.42,56.42,338,39.1
3/8/23,Wednesday,Lane1,3/8/23 17:35,17:35:00,55.9,55.9,55.9,338,38.2
3/8/23,Wednesday,Lane1,3/8/23 17:40,17:40:00,53.8,53.8,53.8,337,38
3/8/23,Wednesday,Lane1,3/8/23 17:45,17:45:00,53.03,53.03,53.03,335,37.6
3/8/23,Wednesday,Lane1,3/8/23 17:50,17:50:00,54.72,54.72,54.72,337,38.3
3/8/23,Wednesday,Lane1,3/8/23 17:55,17:55:00,54.62,54.62,54.62,336,38.4
3/8/23,Wednesday,Lane1,3/8/23 18:00,18:00:00,53.43,53.43,53.43,337,38.6
3/8/23,Wednesday,Lane1,3/8/23 18:05,18:05:00,52.32,52.32,52.32,338,39.6
3/8/23,Wednesday,Lane1,3/8/23 18:10,18:10:00,53.83,53.83,53.83,338,39.3
3/8/23,Wednesday,Lane1,3/8/23 18:15,18:15:00,55.98,55.98,55.98,339,38.3
3/8/23,Wednesday,Lane1,3/8/23 18:20,18:20:00,55.17,55.17,55.17,339,38.1
3/8/23,Wednesday,Lane1,3/8/23 18:25,18:25:00,53.72,53.72,53.72,335,38.2
3/8/23,Wednesday,Lane1,3/8/23 18:30,18:30:00,51.4,51.4,51.4,335,38.5
3/8/23,Wednesday,Lane1,3/8/23 18:35,18:35:00,49.15,49.15,49.15,333,38.4
3/8/23,Wednesday,Lane1,3/8/23 18:40,18:40:00,47.1,47.1,47.1,331,37.8
3/8/23,Wednesday,Lane1,3/8/23 18:45,18:45:00,44.62,44.62,44.62,329,37.7
3/8/23,Wednesday,Lane1,3/8/23 18:50,18:50:00,42.97,42.97,42.97,329,39.5
3/8/23,Wednesday,Lane1,3/8/23 18:55,18:55:00,41.92,41.92,41.92,328,38.1
3/8/23,Wednesday,Lane1,3/8/23 19:00,19:00:00,41.6,41.6,41.6,327,38.5
3/8/23,Wednesday,Lane1,3/8/23 19:05,19:05:00,39.72,39.72,39.72,324,38.6
3/8/23,Wednesday,Lane1,3/8/23 19:10,19:10:00,39.83,39.83,39.83,325,39.7
3/8/23,Wednesday,Lane1,3/8/23 19:15,19:15:00,37.32,37.32,37.32,323,39.9
3/8/23,Wednesday,Lane1,3/8/23 19:20,19:20:00,35.75,35.75,35.75,323,38.4
3/8/23,Wednesday,Lane1,3/8/23 19:25,19:25:00,35.15,35.15,35.15,322,38.8
3/8/23,Wednesday,Lane1,3/8/23 19:30,19:30:00,36.07,36.07,36.07,322,37.9
3/8/23,Wednesday,Lane1,3/8/23 19:35,19:35:00,35.63,35.63,35.63,321,38
3/8/23,Wednesday,Lane1,3/8/23 19:40,19:40:00,34.98,34.98,34.98,321,38.3
3/8/23,Wednesday,Lane1,3/8/23 19:45,19:45:00,34.02,34.02,34.02,321,40.2
3/8/23,Wednesday,Lane1,3/8/23 19:50,19:50:00,33.08,33.08,33.08,320,40
3/8/23,Wednesday,Lane1,3/8/23 19:55,19:55:00,32.6,32.6,32.6,318,39.3
3/8/23,Wednesday,Lane1,3/8/23 20:00,20:00:00,32.42,32.42,32.42,319,39.2
3/8/23,Wednesday,Lane1,3/8/23 20:05,20:05:00,31.78,31.78,31.78,318,39.6
3/8/23,Wednesday,Lane1,3/8/23 20:10,20:10:00,31.18,31.18,31.18,319,38.6
3/8/23,Wednesday,Lane1,3/8/23 20:15,20:15:00,31.1,31.1,31.1,319,38.6
3/8/23,Wednesday,Lane1,3/8/23 20:20,20:20:00,30.95,30.95,30.95,318,38.4
3/8/23,Wednesday,Lane1,3/8/23 20:25,20:25:00,30.85,30.85,30.85,319,38.9
3/8/23,Wednesday,Lane1,3/8/23 20:30,20:30:00,30.75,30.75,30.75,318,38.7
3/8/23,Wednesday,Lane1,3/8/23 20:35,20:35:00,30.68,30.68,30.68,318,39
3/8/23,Wednesday,Lane1,3/8/23 20:40,20:40:00,30.5,30.5,30.5,317,37.9
3/8/23,Wednesday,Lane1,3/8/23 20:45,20:45:00,30.5,30.5,30.5,318,38.1
3/8/23,Wednesday,Lane1,3/8/23 20:50,20:50:00,30.8,30.8,30.8,317,38.5
3/8/23,Wednesday,Lane1,3/8/23 20:55,20:55:00,30.73,30.73,30.73,319,38.9
3/8/23,Wednesday,Lane1,3/8/23 21:00,21:00:00,30.58,30.58,30.58,318,38.1
3/8/23,Wednesday,Lane1,3/8/23 21:05,21:05:00,30.48,30.48,30.48,317,37.9
3/8/23,Wednesday,Lane1,3/8/23 21:10,21:10:00,30.4,30.4,30.4,317,37.9
3/8/23,Wednesday,Lane1,3/8/23 21:15,21:15:00,30.23,30.23,30.23,318,38.1
3/8/23,Wednesday,Lane1,3/8/23 21:20,21:20:00,30.02,30.02,30.02,318,38.7
3/8/23,Wednesday,Lane1,3/8/23 21:25,21:25:00,29.95,29.95,29.95,317,38.5
3/8/23,Wednesday,Lane1,3/8/23 21:30,21:30:00,30.12,30.12,30.12,318,39
3/8/23,Wednesday,Lane1,3/8/23 21:35,21:35:00,30.05,30.05,30.05,319,38.9
3/8/23,Wednesday,Lane1,3/8/23 21:40,21:40:00,30.12,30.12,30.12,316,39.2
3/8/23,Wednesday,Lane1,3/8/23 21:45,21:45:00,30.05,30.05,30.05,316,38.6
3/8/23,Wednesday,Lane1,3/8/23 21:50,21:50:00,29.93,29.93,29.93,317,38.8
3/8/23,Wednesday,Lane1,3/8/23 21:55,21:55:00,30.7,30.7,30.7,319,38.9
3/8/23,Wednesday,Lane1,3/8/23 22:00,22:00:00,30.75,30.75,30.75,319,38.6
3/8/23,Wednesday,Lane1,3/8/23 22:05,22:05:00,30.45,30.45,30.45,317,38.5
3/8/23,Wednesday,Lane1,3/8/23 22:10,22:10:00,30.3,30.3,30.3,317,37.9
3/8/23,Wednesday,Lane1,3/8/23 22:15,22:15:00,30.25,30.25,30.25,318,38.1
3/8/23,Wednesday,Lane1,3/8/23 22:20,22:20:00,30.35,30.35,30.35,316,38.3
3/8/23,Wednesday,Lane1,3/8/23 22:25,22:25:00,30.48,30.48,30.48,318,38.1
3/8/23,Wednesday,Lane1,3/8/23 22:30,22:30:00,30.3,30.3,30.3,317,38.5
3/8/23,Wednesday,Lane1,3/8/23 22:35,22:35:00,30.22,30.22,30.22,318,38.7
3/8/23,Wednesday,Lane1,3/8/23 22:40,22:40:00,30.18,30.18,30.18,318,38.4
3/8/23,Wednesday,Lane1,3/8/23 22:45,22:45:00,30.17,30.17,30.17,318,38.7
3/8/23,Wednesday,Lane1,3/8/23 22:50,22:50:00,30.02,30.02,30.02,316,38.9
3/8/23,Wednesday,Lane1,3/8/23 22:55,22:55:00,29.95,29.95,29.95,317,38.8
3/8/23,Wednesday,Lane1,3/8/23 23:00,23:00:00,29.98,29.98,29.98,316,38.3
3/8/23,Wednesday,Lane1,3/8/23 23:05,23:05:00,29.98,29.98,29.98,316,38.3
3/8/23,Wednesday,Lane1,3/8/23 23:10,23:10:00,30,30,30,317,38.5
3/8/23,Wednesday,Lane1,3/8/23 23:15,23:15:00,29.92,29.92,29.92,317,38.5
3/8/23,Wednesday,Lane1,3/8/23 23:20,23:20:00,29.92,29.92,29.92,316,38.6
3/8/23,Wednesday,Lane1,3/8/23 23:25,23:25:00,30,30,30,316,38.6
3/8/23,Wednesday,Lane1,3/8/23 23:30,23:30:00,29.85,29.85,29.85,316,38.6
3/8/23,Wednesday,Lane1,3/8/23 23:35,23:35:00,29.88,29.88,29.88,316,38.6
3/8/23,Wednesday,Lane1,3/8/23 23:40,23:40:00,29.9,29.9,29.9,316,38.3
3/8/23,Wednesday,Lane1,3/8/23 23:45,23:45:00,29.82,29.82,29.82,316,38.3
3/8/23,Wednesday,Lane1,3/8/23 23:50,23:50:00,29.9,29.9,29.9,316,38.3
3/8/23,Wednesday,Lane1,3/8/23 23:55,23:55:00,30,30,30,317,38.8
3/8/23,Wednesday,Lane2,3/8/23 0:00,0:00:00,30.95,30.95,30.95,315,38.4
3/8/23,Wednesday,Lane2,3/8/23 0:05,0:05:00,30.98,30.98,30.98,317,38.2
3/8/23,Wednesday,Lane2,3/8/23 0:10,0:10:00,31.05,31.05,31.05,317,38.5
3/8/23,Wednesday,Lane2,3/8/23 0:15,0:15:00,31.07,31.07,31.07,317,38.5
3/8/23,Wednesday,Lane2,3/8/23 0:20,0:20:00,31.32,31.32,31.32,316,38.3
3/8/23,Wednesday,Lane2,3/8/23 0:25,0:25:00,31.08,31.08,31.08,317,38.2
3/8/23,Wednesday,Lane2,3/8/23 0:30,0:30:00,31.13,31.13,31.13,316,38.3
3/8/23,Wednesday,Lane2,3/8/23 0:35,0:35:00,31.22,31.22,31.22,318,38.7
3/8/23,Wednesday,Lane2,3/8/23 0:40,0:40:00,31.22,31.22,31.22,318,38.4
3/8/23,Wednesday,Lane2,3/8/23 0:45,0:45:00,31.18,31.18,31.18,317,38.2
3/8/23,Wednesday,Lane2,3/8/23 0:50,0:50:00,31.18,31.18,31.18,318,38.1
3/8/23,Wednesday,Lane2,3/8/23 0:55,0:55:00,31.27,31.27,31.27,318,38.7
3/8/23,Wednesday,Lane2,3/8/23 1:00,1:00:00,31.22,31.22,31.22,318,38.7
3/8/23,Wednesday,Lane2,3/8/23 1:05,1:05:00,31.08,31.08,31.08,317,38.2
3/8/23,Wednesday,Lane2,3/8/23 1:10,1:10:00,31.13,31.13,31.13,316,38.3
3/8/23,Wednesday,Lane2,3/8/23 1:15,1:15:00,31.07,31.07,31.07,316,38.3
3/8/23,Wednesday,Lane2,3/8/23 1:20,1:20:00,31.15,31.15,31.15,316,38.3
3/8/23,Wednesday,Lane2,3/8/23 1:25,1:25:00,31.17,31.17,31.17,316,38.3
3/8/23,Wednesday,Lane2,3/8/23 1:30,1:30:00,31.32,31.32,31.32,318,39
3/8/23,Wednesday,Lane2,3/8/23 1:35,1:35:00,31.27,31.27,31.27,318,39
3/8/23,Wednesday,Lane2,3/8/23 1:40,1:40:00,31.28,31.28,31.28,318,39
3/8/23,Wednesday,Lane2,3/8/23 1:45,1:45:00,31.35,31.35,31.35,317,38.8
3/8/23,Wednesday,Lane2,3/8/23 1:50,1:50:00,31.33,31.33,31.33,318,39
3/8/23,Wednesday,Lane2,3/8/23 1:55,1:55:00,31.33,31.33,31.33,316,38.9
3/8/23,Wednesday,Lane2,3/8/23 2:00,2:00:00,31.27,31.27,31.27,318,39
3/8/23,Wednesday,Lane2,3/8/23 2:05,2:05:00,31.2,31.2,31.2,317,38.5
3/8/23,Wednesday,Lane2,3/8/23 2:10,2:10:00,31.17,31.17,31.17,316,38.6
3/8/23,Wednesday,Lane2,3/8/23 2:15,2:15:00,31.05,31.05,31.05,317,38.5
3/8/23,Wednesday,Lane2,3/8/23 2:20,2:20:00,31.1,31.1,31.1,317,38.8
3/8/23,Wednesday,Lane2,3/8/23 2:25,2:25:00,31.28,31.28,31.28,317,39.1
3/8/23,Wednesday,Lane2,3/8/23 2:30,2:30:00,31.22,31.22,31.22,318,38.7
3/8/23,Wednesday,Lane2,3/8/23 2:35,2:35:00,31.3,31.3,31.3,318,38.7
