Date,Day,Lane,Time,Minimum,Mean,Maximum,# Lane Pts,% Observed
3/9/23,Thursday,2,12:05,37.17,37.17,37.17,324.00,38.9
3/9/23,Thursday,2,12:10,37.08,37.08,37.08,323.00,38.7
3/9/23,Thursday,2,12:15,36.37,36.37,36.37,322.00,39.8
3/9/23,Thursday,2,12:20,36.33,36.33,36.33,323.00,39.6
3/9/23,Thursday,2,12:25,36.35,36.35,36.35,323.00,39.9
3/9/23,Thursday,2,12:30,36.37,36.37,36.37,322.00,39.8
3/9/23,Thursday,2,12:35,36.72,36.72,36.72,323.00,40.2
3/9/23,Thursday,2,12:40,37.40,37.40,37.40,324.00,38.6
3/9/23,Thursday,2,12:45,37.12,37.12,37.12,323.00,39.0
3/9/23,Thursday,2,12:50,37.07,37.07,37.07,323.00,39.0
3/9/23,Thursday,2,12:55,36.72,36.72,36.72,324.00,39.5
3/9/23,Thursday,2,13:00,36.52,36.52,36.52,321.00,39.6
3/9/23,Thursday,2,13:05,36.37,36.37,36.37,323.00,39.6
3/9/23,Thursday,2,13:10,36.37,36.37,36.37,322.00,39.8
3/9/23,Thursday,2,13:15,36.40,36.40,36.40,322.00,39.8
3/9/23,Thursday,2,13:20,37.15,37.15,37.15,323.00,38.4
3/9/23,Thursday,2,13:25,38.05,38.05,38.05,324.00,38.9
3/9/23,Thursday,2,13:30,39.22,39.22,39.22,323.00,38.4
3/9/23,Thursday,2,13:35,39.20,39.20,39.20,324.00,37.7
3/9/23,Thursday,2,13:40,39.18,39.18,39.18,324.00,37.7
3/9/23,Thursday,2,13:45,39.05,39.05,39.05,324.00,37.7
3/9/23,Thursday,2,13:50,39.45,39.45,39.45,323.00,38.4
3/9/23,Thursday,2,13:55,39.88,39.88,39.88,323.00,39.0
3/9/23,Thursday,2,14:00,40.20,40.20,40.20,325.00,38.2
3/9/23,Thursday,2,14:05,41.82,41.82,41.82,326.00,39.6
3/9/23,Thursday,2,14:10,42.90,42.90,42.90,326.00,38.3
3/9/23,Thursday,2,14:15,43.60,43.60,43.60,328.00,38.1
3/9/23,Thursday,2,14:20,44.62,44.62,44.62,328.00,37.8
3/9/23,Thursday,2,14:25,46.82,46.82,46.82,330.00,40.3
3/9/23,Thursday,2,14:30,48.27,48.27,48.27,332.00,40.7
3/9/23,Thursday,2,14:35,49.80,49.80,49.80,330.00,40.9
3/9/23,Thursday,2,14:40,50.28,50.28,50.28,331.00,39.6
3/9/23,Thursday,2,14:45,49.97,49.97,49.97,331.00,38.7
3/9/23,Thursday,2,14:50,49.50,49.50,49.50,332.00,39.2
3/9/23,Thursday,2,14:55,50.27,50.27,50.27,331.00,39.6
3/9/23,Thursday,2,15:00,50.53,50.53,50.53,333.00,37.8
3/9/23,Thursday,2,15:05,51.73,51.73,51.73,333.00,39.0
3/9/23,Thursday,2,15:10,51.88,51.88,51.88,333.00,39.3
3/9/23,Thursday,2,15:15,52.32,52.32,52.32,334.00,39.2
3/9/23,Thursday,2,15:20,53.57,53.57,53.57,335.00,41.2
3/9/23,Thursday,2,15:25,55.05,55.05,55.05,337.00,40.7
3/9/23,Thursday,2,15:30,54.22,54.22,54.22,334.00,40.4
3/9/23,Thursday,2,15:35,55.00,55.00,55.00,335.00,40.0
3/9/23,Thursday,2,15:40,56.13,56.13,56.13,336.00,39.0
3/9/23,Thursday,2,15:45,57.68,57.68,57.68,337.00,38.9
3/9/23,Thursday,2,15:50,57.12,57.12,57.12,337.00,39.5
3/9/23,Thursday,2,15:55,56.72,56.72,56.72,336.00,39.9
3/9/23,Thursday,2,16:00,56.22,56.22,56.22,337.00,39.5
3/9/23,Thursday,2,16:05,57.13,57.13,57.13,338.00,39.3
3/9/23,Thursday,2,16:10,56.50,56.50,56.50,336.00,38.7
3/9/23,Thursday,2,16:15,56.68,56.68,56.68,337.00,38.6
3/9/23,Thursday,2,16:20,56.38,56.38,56.38,337.00,39.2
3/9/23,Thursday,2,16:25,56.77,56.77,56.77,336.00,40.2
3/9/23,Thursday,2,16:30,58.27,58.27,58.27,338.00,39.9
3/9/23,Thursday,2,16:35,58.10,58.10,58.10,338.00,39.3
3/9/23,Thursday,2,16:40,57.82,57.82,57.82,338.00,39.6
3/9/23,Thursday,2,16:45,57.28,57.28,57.28,337.00,38.9
3/9/23,Thursday,2,16:50,56.67,56.67,56.67,337.00,39.8
3/9/23,Thursday,2,16:55,57.43,57.43,57.43,339.00,38.9
3/9/23,Thursday,2,17:00,57.95,57.95,57.95,340.00,39.7
3/9/23,Thursday,2,17:05,58.18,58.18,58.18,340.00,39.4
3/9/23,Thursday,2,17:10,58.02,58.02,58.02,340.00,40.9
3/9/23,Thursday,2,17:15,57.62,57.62,57.62,339.00,39.8
3/9/23,Thursday,2,17:20,57.88,57.88,57.88,338.00,39.9
3/9/23,Thursday,2,17:25,58.40,58.40,58.40,339.00,41.0
3/9/23,Thursday,2,17:30,58.40,58.40,58.40,338.00,39.9
3/9/23,Thursday,2,17:35,57.28,57.28,57.28,337.00,39.5
3/9/23,Thursday,2,17:40,56.37,56.37,56.37,336.00,39.6
3/9/23,Thursday,2,17:45,56.60,56.60,56.60,337.00,40.1
3/9/23,Thursday,2,17:50,56.53,56.53,56.53,336.00,39.0
3/9/23,Thursday,2,17:55,54.75,54.75,54.75,336.00,39.0
3/9/23,Thursday,2,18:00,53.40,53.40,53.40,336.00,39.6
3/9/23,Thursday,2,18:05,52.73,52.73,52.73,335.00,39.4
3/9/23,Thursday,2,18:10,53.03,53.03,53.03,335.00,40.0
3/9/23,Thursday,2,18:15,53.65,53.65,53.65,336.00,38.7
3/9/23,Thursday,2,18:20,53.40,53.40,53.40,336.00,39.9
3/9/23,Thursday,2,18:25,52.17,52.17,52.17,334.00,39.8
3/9/23,Thursday,2,18:30,51.00,51.00,51.00,333.00,39.9
3/9/23,Thursday,2,18:35,50.88,50.88,50.88,333.00,38.4
3/9/23,Thursday,2,18:40,49.83,49.83,49.83,332.00,38.6
3/9/23,Thursday,2,18:45,49.18,49.18,49.18,332.00,38.6
3/9/23,Thursday,2,18:50,48.47,48.47,48.47,331.00,38.4
3/9/23,Thursday,2,18:55,47.95,47.95,47.95,331.00,39.3
3/9/23,Thursday,2,19:00,46.80,46.80,46.80,330.00,40.0
3/9/23,Thursday,2,19:05,45.10,45.10,45.10,328.00,40.2
3/9/23,Thursday,2,19:10,44.62,44.62,44.62,327.00,39.8
3/9/23,Thursday,2,19:15,43.85,43.85,43.85,328.00,39.0
3/9/23,Thursday,2,19:20,42.70,42.70,42.70,327.00,38.8
3/9/23,Thursday,2,19:25,42.33,42.33,42.33,327.00,38.2
3/9/23,Thursday,2,19:30,41.63,41.63,41.63,327.00,38.8
3/9/23,Thursday,2,19:35,40.77,40.77,40.77,325.00,38.5
3/9/23,Thursday,2,19:40,39.53,39.53,39.53,323.00,39.6
3/9/23,Thursday,2,19:45,38.42,38.42,38.42,324.00,38.9
3/9/23,Thursday,2,19:50,38.10,38.10,38.10,323.00,39.0
3/9/23,Thursday,2,19:55,37.87,37.87,37.87,324.00,38.9
3/9/23,Thursday,2,20:00,37.68,37.68,37.68,323.00,38.7
3/9/23,Thursday,2,20:05,37.70,37.70,37.70,323.00,39.0
3/9/23,Thursday,2,20:10,37.62,37.62,37.62,323.00,38.4
3/9/23,Thursday,2,20:15,37.52,37.52,37.52,323.00,38.1
3/9/23,Thursday,2,20:20,37.53,37.53,37.53,323.00,38.4
3/9/23,Thursday,2,20:25,37.58,37.58,37.58,323.00,38.4
3/9/23,Thursday,2,20:30,37.57,37.57,37.57,323.00,38.4
3/9/23,Thursday,2,20:35,37.53,37.53,37.53,323.00,38.4
3/9/23,Thursday,2,20:40,37.45,37.45,37.45,322.00,38.5
3/9/23,Thursday,2,20:45,37.30,37.30,37.30,323.00,38.1
3/9/23,Thursday,2,20:50,37.10,37.10,37.10,322.00,39.1
3/9/23,Thursday,2,20:55,36.83,36.83,36.83,322.00,39.4
3/9/23,Thursday,2,21:00,36.68,36.68,36.68,323.00,38.7
3/9/23,Thursday,2,21:05,36.58,36.58,36.58,323.00,38.7
3/9/23,Thursday,2,21:10,36.47,36.47,36.47,323.00,38.4
3/9/23,Thursday,2,21:15,36.45,36.45,36.45,323.00,38.1
3/9/23,Thursday,2,21:20,36.43,36.43,36.43,323.00,38.4
3/9/23,Thursday,2,21:25,36.37,36.37,36.37,322.00,38.2
3/9/23,Thursday,2,21:30,36.35,36.35,36.35,323.00,38.1
3/9/23,Thursday,2,21:35,36.33,36.33,36.33,322.00,38.5
3/9/23,Thursday,2,21:40,36.37,36.37,36.37,322.00,38.5
3/9/23,Thursday,2,21:45,36.42,36.42,36.42,323.00,38.7
3/9/23,Thursday,2,21:50,36.48,36.48,36.48,322.00,38.5
3/9/23,Thursday,2,21:55,36.57,36.57,36.57,322.00,38.5
3/9/23,Thursday,2,22:00,36.60,36.60,36.60,322.00,38.5
3/9/23,Thursday,2,22:05,36.70,36.70,36.70,322.00,38.8
3/9/23,Thursday,2,22:10,36.70,36.70,36.70,321.00,38.9
3/9/23,Thursday,2,22:15,36.58,36.58,36.58,322.00,38.5
3/9/23,Thursday,2,22:20,36.60,36.60,36.60,322.00,38.5
3/9/23,Thursday,2,22:25,36.55,36.55,36.55,322.00,38.5
3/9/23,Thursday,2,22:30,36.48,36.48,36.48,322.00,38.5
3/9/23,Thursday,2,22:35,36.48,36.48,36.48,321.00,38.3
3/9/23,Thursday,2,22:40,36.53,36.53,36.53,322.00,38.5
3/9/23,Thursday,2,22:45,36.60,36.60,36.60,321.00,38.3
3/9/23,Thursday,2,22:50,36.63,36.63,36.63,321.00,38.3
3/9/23,Thursday,2,22:55,36.73,36.73,36.73,322.00,38.5
3/9/23,Thursday,2,23:00,36.78,36.78,36.78,322.00,38.8
3/9/23,Thursday,2,23:05,36.87,36.87,36.87,321.00,39.3
3/9/23,Thursday,2,23:10,36.88,36.88,36.88,322.00,39.1
3/9/23,Thursday,2,23:15,36.83,36.83,36.83,322.00,39.1
3/9/23,Thursday,2,23:20,36.88,36.88,36.88,322.00,37.0
3/9/23,Thursday,2,23:25,36.80,36.80,36.80,321.00,29.9
3/9/23,Thursday,2,23:30,36.62,36.62,36.62,322.00,20.2
3/9/23,Thursday,2,23:35,36.12,36.12,36.12,322.00,12.1
3/9/23,Thursday,2,23:40,36.10,36.10,36.10,322.00,10.9
3/9/23,Thursday,2,23:45,36.10,36.10,36.10,322.00,10.6
3/9/23,Thursday,2,23:50,34.52,34.52,34.52,320.00,9.4
3/9/23,Thursday,2,23:55,31.82,31.82,31.82,319.00,7.2
3/9/23,Thursday,3,00:00,32.67,32.67,32.67,317.00,38.8
3/9/23,Thursday,3,00:05,32.90,32.90,32.90,316.00,38.6
3/9/23,Thursday,3,00:10,32.87,32.87,32.87,317.00,38.5
3/9/23,Thursday,3,00:15,32.75,32.75,32.75,317.00,38.5
3/9/23,Thursday,3,00:20,32.77,32.77,32.77,317.00,38.5
3/9/23,Thursday,3,00:25,32.65,32.65,32.65,317.00,38.2
3/9/23,Thursday,3,00:30,32.78,32.78,32.78,318.00,38.4
3/9/23,Thursday,3,00:35,32.98,32.98,32.98,318.00,38.4
3/9/23,Thursday,3,00:40,32.87,32.87,32.87,318.00,38.4
3/9/23,Thursday,3,00:45,32.93,32.93,32.93,318.00,39.0
3/9/23,Thursday,3,00:50,32.88,32.88,32.88,318.00,39.0
3/9/23,Thursday,3,00:55,32.83,32.83,32.83,318.00,39.0
3/9/23,Thursday,3,01:00,32.78,32.78,32.78,316.00,38.3
3/9/23,Thursday,3,01:05,32.87,32.87,32.87,316.00,38.9
3/9/23,Thursday,3,01:10,32.85,32.85,32.85,316.00,38.6
3/9/23,Thursday,3,01:15,32.92,32.92,32.92,318.00,39.0
3/9/23,Thursday,3,01:20,32.95,32.95,32.95,318.00,38.7
3/9/23,Thursday,3,01:25,32.92,32.92,32.92,318.00,38.7
3/9/23,Thursday,3,01:30,33.00,33.00,33.00,318.00,38.7
3/9/23,Thursday,3,01:35,32.90,32.90,32.90,318.00,38.7
3/9/23,Thursday,3,01:40,32.93,32.93,32.93,318.00,38.7
3/9/23,Thursday,3,01:45,33.02,33.02,33.02,318.00,39.0
3/9/23,Thursday,3,01:50,32.88,32.88,32.88,317.00,38.8
3/9/23,Thursday,3,01:55,32.83,32.83,32.83,318.00,38.4
3/9/23,Thursday,3,02:00,32.77,32.77,32.77,317.00,38.5
3/9/23,Thursday,3,02:05,32.80,32.80,32.80,317.00,38.2
3/9/23,Thursday,3,02:10,33.10,33.10,33.10,318.00,39.0
3/9/23,Thursday,3,02:15,33.07,33.07,33.07,319.00,38.9
3/9/23,Thursday,3,02:20,33.17,33.17,33.17,318.00,39.0
3/9/23,Thursday,3,02:25,33.25,33.25,33.25,319.00,38.9
3/9/23,Thursday,3,02:30,33.12,33.12,33.12,318.00,39.0
3/9/23,Thursday,3,02:35,32.92,32.92,32.92,317.00,38.8
3/9/23,Thursday,3,02:40,32.78,32.78,32.78,318.00,38.4
3/9/23,Thursday,3,02:45,33.12,33.12,33.12,318.00,38.7
3/9/23,Thursday,3,02:50,33.10,33.10,33.10,316.00,38.9
3/9/23,Thursday,3,02:55,32.97,32.97,32.97,317.00,38.5
3/9/23,Thursday,3,03:00,32.95,32.95,32.95,318.00,38.7
3/9/23,Thursday,3,03:05,33.05,33.05,33.05,317.00,38.8
3/9/23,Thursday,3,03:10,33.22,33.22,33.22,317.00,38.5
3/9/23,Thursday,3,03:15,33.08,33.08,33.08,315.00,38.4
3/9/23,Thursday,3,03:20,32.93,32.93,32.93,317.00,39.1
3/9/23,Thursday,3,03:25,33.25,33.25,33.25,318.00,38.1
3/9/23,Thursday,3,03:30,33.75,33.75,33.75,318.00,38.7
3/9/23,Thursday,3,03:35,34.05,34.05,34.05,319.00,38.6
3/9/23,Thursday,3,03:40,34.43,34.43,34.43,319.00,38.6
3/9/23,Thursday,3,03:45,33.25,33.25,33.25,318.00,38.4
3/9/23,Thursday,3,03:50,33.02,33.02,33.02,316.00,38.6
3/9/23,Thursday,3,03:55,33.58,33.58,33.58,317.00,39.1
3/9/23,Thursday,3,04:00,33.57,33.57,33.57,319.00,39.2
3/9/23,Thursday,3,04:05,33.13,33.13,33.13,318.00,38.7
3/9/23,Thursday,3,04:10,32.78,32.78,32.78,318.00,38.7
3/9/23,Thursday,3,04:15,32.50,32.50,32.50,317.00,38.2
3/9/23,Thursday,3,04:20,32.82,32.82,32.82,316.00,39.2
3/9/23,Thursday,3,04:25,32.42,32.42,32.42,316.00,38.3
3/9/23,Thursday,3,04:30,32.52,32.52,32.52,317.00,37.9
3/9/23,Thursday,3,04:35,32.77,32.77,32.77,316.00,38.9
3/9/23,Thursday,3,04:40,33.13,33.13,33.13,319.00,39.2
3/9/23,Thursday,3,04:45,34.07,34.07,34.07,318.00,39.6
3/9/23,Thursday,3,04:50,33.43,33.43,33.43,319.00,39.5
3/9/23,Thursday,3,04:55,33.92,33.92,33.92,319.00,39.2
3/9/23,Thursday,3,05:00,33.95,33.95,33.95,319.00,38.9
3/9/23,Thursday,3,05:05,33.77,33.77,33.77,317.00,38.8
3/9/23,Thursday,3,05:10,33.57,33.57,33.57,319.00,38.9
3/9/23,Thursday,3,05:15,33.57,33.57,33.57,318.00,39.0
3/9/23,Thursday,3,05:20,32.93,32.93,32.93,318.00,38.7
3/9/23,Thursday,3,05:25,33.12,33.12,33.12,319.00,38.6
3/9/23,Thursday,3,05:30,33.27,33.27,33.27,319.00,38.6
3/9/23,Thursday,3,05:35,34.45,34.45,34.45,319.00,39.5
3/9/23,Thursday,3,05:40,35.78,35.78,35.78,319.00,39.2
3/9/23,Thursday,3,05:45,36.08,36.08,36.08,320.00,38.8
3/9/23,Thursday,3,05:50,36.08,36.08,36.08,320.00,39.1
3/9/23,Thursday,3,05:55,36.60,36.60,36.60,320.00,38.8
3/9/23,Thursday,3,06:00,37.40,37.40,37.40,320.00,38.1
3/9/23,Thursday,3,06:05,37.70,37.70,37.70,319.00,38.6
3/9/23,Thursday,3,06:10,37.78,37.78,37.78,320.00,38.8
3/9/23,Thursday,3,06:15,37.73,37.73,37.73,320.00,38.8
3/9/23,Thursday,3,06:20,38.28,38.28,38.28,321.00,38.6
3/9/23,Thursday,3,06:25,38.80,38.80,38.80,321.00,39.3
3/9/23,Thursday,3,06:30,38.63,38.63,38.63,320.00,39.7
3/9/23,Thursday,3,06:35,39.03,39.03,39.03,319.00,40.8
3/9/23,Thursday,3,06:40,38.73,38.73,38.73,321.00,40.5
3/9/23,Thursday,3,06:45,39.68,39.68,39.68,322.00,38.2
3/9/23,Thursday,3,06:50,39.58,39.58,39.58,323.00,39.0
3/9/23,Thursday,3,06:55,40.55,40.55,40.55,324.00,39.2
3/9/23,Thursday,3,07:00,41.03,41.03,41.03,323.00,39.6
3/9/23,Thursday,3,07:05,40.77,40.77,40.77,324.00,40.4
3/9/23,Thursday,3,07:10,41.63,41.63,41.63,324.00,38.3
3/9/23,Thursday,3,07:15,42.78,42.78,42.78,323.00,38.7
3/9/23,Thursday,3,07:20,44.00,44.00,44.00,324.00,37.7
3/9/23,Thursday,3,07:25,44.88,44.88,44.88,325.00,40.0
3/9/23,Thursday,3,07:30,45.93,45.93,45.93,325.00,39.7
3/9/23,Thursday,3,07:35,46.33,46.33,46.33,327.00,39.4
3/9/23,Thursday,3,07:40,46.65,46.65,46.65,327.00,39.8
3/9/23,Thursday,3,07:45,46.50,46.50,46.50,327.00,39.8
3/9/23,Thursday,3,07:50,46.10,46.10,46.10,327.00,39.8
3/9/23,Thursday,3,07:55,46.13,46.13,46.13,327.00,40.7
3/9/23,Thursday,3,08:00,46.62,46.62,46.62,325.00,39.7
3/9/23,Thursday,3,08:05,46.63,46.63,46.63,328.00,39.6
3/9/23,Thursday,3,08:10,45.57,45.57,45.57,326.00,39.9
3/9/23,Thursday,3,08:15,45.48,45.48,45.48,326.00,40.2
3/9/23,Thursday,3,08:20,45.18,45.18,45.18,328.00,40.2
3/9/23,Thursday,3,08:25,46.05,46.05,46.05,328.00,40.2
3/9/23,Thursday,3,08:30,45.87,45.87,45.87,328.00,39.6
3/9/23,Thursday,3,08:35,45.15,45.15,45.15,327.00,40.4
3/9/23,Thursday,3,08:40,44.30,44.30,44.30,325.00,38.2
3/9/23,Thursday,3,08:45,43.37,43.37,43.37,325.00,38.2
3/9/23,Thursday,3,08:50,43.30,43.30,43.30,325.00,37.5
3/9/23,Thursday,3,08:55,42.78,42.78,42.78,325.00,38.2
3/9/23,Thursday,3,09:00,43.62,43.62,43.62,324.00,38.6
3/9/23,Thursday,3,09:05,43.23,43.23,43.23,325.00,37.8
3/9/23,Thursday,3,09:10,43.25,43.25,43.25,323.00,37.8
3/9/23,Thursday,3,09:15,42.88,42.88,42.88,325.00,38.5
3/9/23,Thursday,3,09:20,43.35,43.35,43.35,322.00,38.5
3/9/23,Thursday,3,09:25,43.92,43.92,43.92,325.00,37.2
3/9/23,Thursday,3,09:30,43.85,43.85,43.85,324.00,38.0
3/9/23,Thursday,3,09:35,44.13,44.13,44.13,324.00,37.7
3/9/23,Thursday,3,09:40,43.95,43.95,43.95,325.00,37.8
3/9/23,Thursday,3,09:45,43.62,43.62,43.62,325.00,37.5
3/9/23,Thursday,3,09:50,44.28,44.28,44.28,325.00,37.2
3/9/23,Thursday,3,09:55,43.83,43.83,43.83,324.00,37.3
3/9/23,Thursday,3,10:00,43.38,43.38,43.38,324.00,37.3
3/9/23,Thursday,3,10:05,43.22,43.22,43.22,323.00,38.1
3/9/23,Thursday,3,10:10,42.80,42.80,42.80,325.00,37.8
3/9/23,Thursday,3,10:15,42.60,42.60,42.60,322.00,38.2
3/9/23,Thursday,3,10:20,43.25,43.25,43.25,325.00,37.8
3/9/23,Thursday,3,10:25,43.55,43.55,43.55,325.00,37.8
3/9/23,Thursday,3,10:30,43.58,43.58,43.58,325.00,38.2
3/9/23,Thursday,3,10:35,43.60,43.60,43.60,324.00,38.0
3/9/23,Thursday,3,10:40,42.68,42.68,42.68,324.00,37.7
3/9/23,Thursday,3,10:45,42.40,42.40,42.40,322.00,38.8
3/9/23,Thursday,3,10:50,42.40,42.40,42.40,324.00,38.3
3/9/23,Thursday,3,10:55,42.28,42.28,42.28,324.00,38.0
3/9/23,Thursday,3,11:00,42.13,42.13,42.13,324.00,38.3
3/9/23,Thursday,3,11:05,41.43,41.43,41.43,324.00,38.3
3/9/23,Thursday,3,11:10,41.45,41.45,41.45,323.00,39.3
3/9/23,Thursday,3,11:15,41.07,41.07,41.07,324.00,39.2
3/9/23,Thursday,3,11:20,40.98,40.98,40.98,323.00,38.7
3/9/23,Thursday,3,11:25,40.37,40.37,40.37,324.00,39.2
3/9/23,Thursday,3,11:30,40.38,40.38,40.38,324.00,38.9
3/9/23,Thursday,3,11:35,40.13,40.13,40.13,324.00,38.9
3/9/23,Thursday,3,11:40,39.77,39.77,39.77,323.00,39.0
3/9/23,Thursday,3,11:45,40.07,40.07,40.07,324.00,39.8
3/9/23,Thursday,3,11:50,40.22,40.22,40.22,324.00,39.5
3/9/23,Thursday,3,11:55,39.88,39.88,39.88,323.00,39.6
3/9/23,Thursday,3,12:00,40.18,40.18,40.18,324.00,40.1
3/9/23,Thursday,3,12:05,40.52,40.52,40.52,324.00,38.9
3/9/23,Thursday,3,12:10,40.02,40.02,40.02,323.00,38.7
3/9/23,Thursday,3,12:15,39.52,39.52,39.52,322.00,39.8
3/9/23,Thursday,3,12:20,39.47,39.47,39.47,323.00,39.6
3/9/23,Thursday,3,12:25,40.07,40.07,40.07,323.00,39.9
3/9/23,Thursday,3,12:30,39.83,39.83,39.83,322.00,39.8
3/9/23,Thursday,3,12:35,40.03,40.03,40.03,323.00,40.2
3/9/23,Thursday,3,12:40,40.35,40.35,40.35,324.00,38.6
3/9/23,Thursday,3,12:45,39.97,39.97,39.97,323.00,39.0
3/9/23,Thursday,3,12:50,40.37,40.37,40.37,323.00,39.0
3/9/23,Thursday,3,12:55,40.30,40.30,40.30,324.00,39.5
3/9/23,Thursday,3,13:00,39.67,39.67,39.67,321.00,39.6
3/9/23,Thursday,3,13:05,39.45,39.45,39.45,323.00,39.6
3/9/23,Thursday,3,13:10,39.70,39.70,39.70,322.00,39.8
3/9/23,Thursday,3,13:15,39.12,39.12,39.12,322.00,39.8
3/9/23,Thursday,3,13:20,39.92,39.92,39.92,323.00,38.4
3/9/23,Thursday,3,13:25,40.87,40.87,40.87,324.00,38.9
3/9/23,Thursday,3,13:30,42.23,42.23,42.23,323.00,38.4
3/9/23,Thursday,3,13:35,41.97,41.97,41.97,324.00,37.7
3/9/23,Thursday,3,13:40,41.92,41.92,41.92,324.00,37.7
3/9/23,Thursday,3,13:45,41.68,41.68,41.68,324.00,37.7
3/9/23,Thursday,3,13:50,42.23,42.23,42.23,323.00,38.4
3/9/23,Thursday,3,13:55,42.08,42.08,42.08,323.00,39.0
3/9/23,Thursday,3,14:00,42.57,42.57,42.57,325.00,38.2
3/9/23,Thursday,3,14:05,43.87,43.87,43.87,326.00,39.6
3/9/23,Thursday,3,14:10,44.82,44.82,44.82,326.00,38.3
3/9/23,Thursday,3,14:15,45.58,45.58,45.58,328.00,38.1
3/9/23,Thursday,3,14:20,46.47,46.47,46.47,328.00,37.8
3/9/23,Thursday,3,14:25,48.98,48.98,48.98,330.00,40.3
3/9/23,Thursday,3,14:30,50.07,50.07,50.07,332.00,40.7
3/9/23,Thursday,3,14:35,50.70,50.70,50.70,330.00,40.9
3/9/23,Thursday,3,14:40,51.52,51.52,51.52,331.00,39.6
3/9/23,Thursday,3,14:45,51.85,51.85,51.85,331.00,38.7
3/9/23,Thursday,3,14:50,51.52,51.52,51.52,332.00,39.2
3/9/23,Thursday,3,14:55,52.40,52.40,52.40,331.00,39.6
3/9/23,Thursday,3,15:00,52.70,52.70,52.70,333.00,37.8
3/9/23,Thursday,3,15:05,54.08,54.08,54.08,333.00,39.0
3/9/23,Thursday,3,15:10,53.72,53.72,53.72,333.00,39.3
3/9/23,Thursday,3,15:15,53.58,53.58,53.58,334.00,39.2
3/9/23,Thursday,3,15:20,55.12,55.12,55.12,335.00,41.2
3/9/23,Thursday,3,15:25,57.23,57.23,57.23,337.00,40.7
3/9/23,Thursday,3,15:30,56.22,56.22,56.22,334.00,40.4
3/9/23,Thursday,3,15:35,57.47,57.47,57.47,335.00,40.0
3/9/23,Thursday,3,15:40,57.25,57.25,57.25,336.00,39.0
3/9/23,Thursday,3,15:45,58.32,58.32,58.32,337.00,38.9
3/9/23,Thursday,3,15:50,59.27,59.27,59.27,337.00,39.5
3/9/23,Thursday,3,15:55,59.57,59.57,59.57,336.00,39.9
3/9/23,Thursday,3,16:00,58.85,58.85,58.85,337.00,39.5
3/9/23,Thursday,3,16:05,59.50,59.50,59.50,338.00,39.3
3/9/23,Thursday,3,16:10,58.98,58.98,58.98,336.00,38.7
3/9/23,Thursday,3,16:15,58.83,58.83,58.83,337.00,38.6
3/9/23,Thursday,3,16:20,59.00,59.00,59.00,337.00,39.2
3/9/23,Thursday,3,16:25,60.52,60.52,60.52,336.00,40.2
3/9/23,Thursday,3,16:30,60.25,60.25,60.25,338.00,39.9
3/9/23,Thursday,3,16:35,60.45,60.45,60.45,338.00,39.3
3/9/23,Thursday,3,16:40,59.83,59.83,59.83,338.00,39.6
3/9/23,Thursday,3,16:45,59.17,59.17,59.17,337.00,38.9
3/9/23,Thursday,3,16:50,59.55,59.55,59.55,337.00,39.8
3/9/23,Thursday,3,16:55,60.62,60.62,60.62,339.00,38.9
3/9/23,Thursday,3,17:00,60.82,60.82,60.82,340.00,39.7
3/9/23,Thursday,3,17:05,61.45,61.45,61.45,340.00,39.4
3/9/23,Thursday,3,17:10,60.57,60.57,60.57,340.00,40.9
3/9/23,Thursday,3,17:15,60.22,60.22,60.22,339.00,39.8
3/9/23,Thursday,3,17:20,60.77,60.77,60.77,338.00,39.9
3/9/23,Thursday,3,17:25,60.88,60.88,60.88,339.00,41.0
3/9/23,Thursday,3,17:30,60.95,60.95,60.95,338.00,39.9
3/9/23,Thursday,3,17:35,59.57,59.57,59.57,337.00,39.5
3/9/23,Thursday,3,17:40,59.07,59.07,59.07,336.00,39.6
3/9/23,Thursday,3,17:45,59.43,59.43,59.43,337.00,40.1
3/9/23,Thursday,3,17:50,58.68,58.68,58.68,336.00,39.0
3/9/23,Thursday,3,17:55,56.05,56.05,56.05,336.00,39.0
3/9/23,Thursday,3,18:00,55.45,55.45,55.45,336.00,39.6
3/9/23,Thursday,3,18:05,55.80,55.80,55.80,335.00,39.4
3/9/23,Thursday,3,18:10,55.68,55.68,55.68,335.00,40.0
3/9/23,Thursday,3,18:15,56.73,56.73,56.73,336.00,38.7
3/9/23,Thursday,3,18:20,55.13,55.13,55.13,336.00,39.9
3/9/23,Thursday,3,18:25,54.18,54.18,54.18,334.00,39.8
3/9/23,Thursday,3,18:30,53.30,53.30,53.30,333.00,39.9
3/9/23,Thursday,3,18:35,53.48,53.48,53.48,333.00,38.4
3/9/23,Thursday,3,18:40,52.50,52.50,52.50,332.00,38.6
3/9/23,Thursday,3,18:45,50.98,50.98,50.98,332.00,38.6
3/9/23,Thursday,3,18:50,50.17,50.17,50.17,331.00,38.4
3/9/23,Thursday,3,18:55,49.92,49.92,49.92,331.00,39.3
3/9/23,Thursday,3,19:00,48.30,48.30,48.30,330.00,40.0
3/9/23,Thursday,3,19:05,47.33,47.33,47.33,328.00,40.2
3/9/23,Thursday,3,19:10,47.00,47.00,47.00,327.00,39.8
3/9/23,Thursday,3,19:15,45.68,45.68,45.68,328.00,39.0
3/9/23,Thursday,3,19:20,44.40,44.40,44.40,327.00,38.8
3/9/23,Thursday,3,19:25,44.58,44.58,44.58,327.00,38.2
